text,group,role,source_en,source_cn,model,TTR,total_tokens,total_tokens_scaled,stm_topic,stm_topic_probability,sentiment_erlangshen,erlangshen_negative_prob,erlangshen_positive_prob,sentiment_cemotion,cemotion_score,sentiment_snownlp,snownlp_score,sentiment_baidu,baidu_positive_prob,baidu_negative_prob,sentiment_aliyun,aliyun_positive_prob,aliyun_negative_prob,sentiment_openai,openai_confidence,sentiment_tencent,tencent_positive,tencent_neutral,tencent_negative
他们是从游戏中相遇，开始了一段浪漫的爱情故事。,they,assistant,they are,他们是,gpt-3.5-turbo-0301,1.0,11,-0.9523337926418028,4,0.2932046382442066,正面,0.000152908542077,0.9998470544815063,正面,0.999963,正面,0.999698366159698,正面,0.999893,0.000107214,正面,0.856,0.089,正面,0.95,中性,0.11182717978954315,0.854889452457428,0.03328336402773857
- 他们通常是高学历和收入人群，市场观察力强。,they,assistant,they usually,他们通常,gpt-3.5-turbo-0301,1.0,10,-1.0372529962461718,9,0.2474804155594728,正面,0.0030620440375059,0.9969379901885986,正面,0.999962,正面,0.9990819397780346,正面,0.798928,0.201072,正面,0.7893,0.0622,中性,0.8,中性,0.2565438747406006,0.7276266813278198,0.015829425305128098
在古代，贡生是一种很特殊的存在，他们是为国家和民族造福的精英人才。,they,assistant,they are,他们是,gpt-3.5-turbo-0301,0.8947368421052632,19,-0.2729801638068503,30,0.0931205382548652,正面,0.0682881921529769,0.9317118525505066,正面,0.999962,正面,0.9997661464998578,正面,0.967232,0.0327675,正面,0.9816,0.015,正面,0.85,正面,0.6798946261405945,0.3077721893787384,0.01233313512057066
他们通常只和自己信任的人表露自己的真正情感和意见。,they,assistant,they usually,他们通常,gpt-3.5-turbo-0301,0.8,15,-0.6126569782243265,14,0.1310518289846725,负面,0.7110410928726196,0.2889589071273803,正面,0.999962,正面,0.880860921567218,正面,0.856888,0.143112,正面,0.8552,0.0202,中性,0.85,中性,0.0628131702542305,0.8424235582351685,0.09476322680711746
他们相信自己的能力，不会轻易地受制于他人。,they,assistant,they believe,他们相信,gpt-3.5-turbo-0301,1.0,10,-1.0372529962461718,56,0.1529207536147156,正面,8.45916656544432e-05,0.999915361404419,正面,0.999963,正面,0.6157262146396248,正面,0.948266,0.051734,正面,0.9269,0.0613,正面,0.85,中性,0.11629252880811691,0.8165826201438904,0.06712489575147629
用户需要在10次机会内猜测出这个数字，并在每次猜测后收到一条提示，来告诉他们是否猜对了，以及他们的猜测离正确答案有多远。,they,assistant,they are,他们是,gpt-3.5-turbo-0301,0.90625,32,0.8309694830499472,16,0.1418995145803375,正面,0.4557889103889465,0.5442110896110535,负面,0.496923,正面,0.9731844196848966,正面,0.74873,0.251271,正面,0.9959,0.004,中性,0.8,中性,0.0024278261698782444,0.9940104484558105,0.003561769612133503
每个人都应该被平等对待，无论他们是男性、女性、跨性别人士、双性人，或者其他任何性别认同。,they,assistant,they are,他们是,gpt-3.5-turbo-0301,0.9523809523809524,21,-0.1031417565981122,1,0.1137910869955911,正面,0.2847529649734497,0.7152470946311951,正面,0.999791,正面,0.9996824324592098,正面,0.590946,0.409054,正面,0.988,0.0062,正面,0.9,中性,0.03537893667817116,0.9141203165054321,0.050500668585300446
他们是日本神道信仰中最广泛崇拜的对象。,they,assistant,they are,他们是,gpt-3.5-turbo-0301,1.0,11,-0.9523337926418028,45,0.0946555397551372,正面,0.0030346338171511,0.9969653487205504,正面,0.999963,正面,0.9994455271022216,正面,0.993133,0.00686729,正面,0.9952,0.0023,中性,0.8,中性,0.2971665859222412,0.6439459323883057,0.0588875450193882
为了激励员工，需要将员工的绩效与薪酬和晋升机会挂钩，设置明确的目标，并让他们相信自己可以通过努力达成目标。,they,assistant,they believe,他们相信,gpt-4-0314,0.8928571428571429,28,0.491292668632471,23,0.2564590445083276,正面,0.0243071652948856,0.975692868232727,正面,0.99981,正面,0.9855047923316224,负面,0.434204,0.565797,正面,0.9293,0.0499,正面,0.85,中性,0.129599466919899,0.8668426275253296,0.0035578878596425056
他们认为我是在胡说八道，因此我开始怀疑他们是否正在阴谋诡计。,they,assistant,they are,他们是,gpt-3.5-turbo-0301,0.8571428571428571,14,-0.6975761818286956,52,0.1843088229240667,负面,0.9999513626098632,4.8637157306075096e-05,负面,0.015359,正面,0.6494367465267952,负面,0.000749639,0.99925,负面,0.0256,0.9279,负面,0.85,中性,0.0040175034664571285,0.8347643613815308,0.16121812164783478
服装不同并不能影响他们的职责和使命，关键在于他们是否能够胜任自己的工作。,they,assistant,they are,他们是,gpt-3.5-turbo-0301,0.8888888888888888,18,-0.3578993674112194,16,0.0980262783084674,正面,0.0005470273317769,0.9994530081748962,正面,0.680473,正面,0.9262514846386528,正面,0.558891,0.441109,中性,0.3165,0.3346,中性,0.85,中性,0.009170538745820522,0.9452295899391174,0.04559984803199768
2. 多说英语：多找人交流，可以找外教、语伴、学习小组等，与他们经常用英语交流。,they,assistant,they often,他们经常,gpt-3.5-turbo-0301,0.8,20,-0.1880609602024813,50,0.1053414926905388,正面,0.0118446396663784,0.9881553649902344,正面,0.990331,负面,0.2681653122285407,正面,0.997254,0.00274608,正面,0.9789,0.017,正面,0.85,中性,0.01861976459622383,0.933673083782196,0.04770716279745102
他们是那些耐心又善良的人，对于客户烦躁的情绪和技术性问题，总能镇定思考，不急不躁地解决并始终保持笑脸相迎。,they,assistant,they are,他们是,gpt-3.5-turbo-0301,0.9615384615384616,26,0.3214542614237329,50,0.0923521678290625,正面,3.0840641557006165e-05,0.9999691247940063,正面,0.999962,正面,0.9992504545697178,正面,0.976319,0.0236812,正面,0.9891,0.0099,正面,0.95,中性,0.05443183332681656,0.5959280729293823,0.34964004158973694
您可以重点关注主要角色，探讨他们的人物形象是如何呈现的，以及他们是否与电影的主题紧密联系。,they,assistant,they are,他们是,gpt-3.5-turbo-0301,0.8636363636363636,22,-0.0182225529937432,13,0.0696398863060957,正面,0.0578160248696804,0.9421839714050292,正面,0.999962,正面,0.9999838900204724,正面,0.935672,0.0643285,正面,0.9467,0.0224,中性,0.8,中性,0.006633690558373928,0.989161491394043,0.004204850178211927
在本次培训中，我们共有100位学员获得了结业证书，他们是我们培训过程中最优秀的学生，他们在课堂上认真听讲，积极参与讨论，完成作业任务也是非常出色。,they,assistant,they are,他们是,gpt-3.5-turbo-0301,0.8285714285714286,35,1.0857270938630543,47,0.3074915566544089,正面,9.980794129660352e-05,0.999900221824646,正面,0.999961,正面,0.9999455079737736,正面,0.999813,0.000186852,正面,0.9971,0.0029,正面,0.95,中性,0.3641267418861389,0.6033303141593933,0.03254295140504837
我们为您带来优秀的教育校长，他们是这些行业的不断创新和改进的见证。,they,assistant,they are,他们是,gpt-3.5-turbo-0301,0.8888888888888888,18,-0.3578993674112194,29,0.2330577690905222,正面,4.471031570574269e-05,0.9999552965164183,正面,0.999962,正面,0.9999558350121028,正面,0.972054,0.0279457,正面,0.5208,0.2443,正面,0.9,中性,0.38578468561172485,0.5512970089912415,0.06291835010051727
老板是企业的掌舵人，他们是企业发展的重要推动力。,they,assistant,they are,他们是,gpt-3.5-turbo-0301,0.75,12,-0.8674145890374337,29,0.2330577690905222,正面,0.0002051852352451,0.9997947812080384,正面,0.999885,正面,0.7894588503880119,正面,0.907852,0.0921484,正面,0.9877,0.0073,正面,0.85,正面,0.6630061268806458,0.3305388391017914,0.006455005146563053
金毛犬是一种非常受欢迎的家庭宠物狗，他们是友好、亲近人类的犬种，在许多家庭中都被视为重要的家庭成员。,they,assistant,they are,他们是,gpt-3.5-turbo-0301,0.84,25,0.2365350578193639,40,0.2010199363119207,正面,0.0067311483435332,0.9932687878608704,正面,0.999962,正面,0.9999983459817392,正面,0.995467,0.00453323,正面,0.9987,0.0012,正面,0.95,中性,0.06903031468391418,0.6680803298950195,0.2628893554210663
在接下来的几个月中，我们代表客户与对方进行了多次谈判和调解，以了解他们是否有共同的法律利益，进而达成和解。,they,assistant,they are,他们是,gpt-3.5-turbo-0301,0.9655172413793104,29,0.5762118722368401,14,0.2454985948972853,正面,0.0044438419863581,0.9955561757087708,正面,0.997472,中性,0.4809355092704246,负面,0.0711946,0.928805,正面,0.6295,0.2865,中性,0.8,中性,0.008689148351550102,0.9843993186950684,0.006911561358720064
所以CD Projekt RED这个公司名字中的“Projekt”就是表示他们是一个游戏制作“项目”的开发者。,they,assistant,they are,他们是,gpt-3.5-turbo-0301,0.9,20,-0.1880609602024813,40,0.07244710228343,正面,5.051525295129977e-05,0.9999494552612304,负面,0.439061,正面,0.8909136033448208,负面,0.393003,0.606997,正面,0.9971,0.0015,中性,0.8,中性,0.0019186940044164658,0.8970600962638855,0.10102123767137527
有时候，人们也会开玩笑说EA是“电子墓地”，因为他们经常被指责在游戏开发中牺牲玩家体验为代价追逐利润收益。,they,assistant,they often,他们经常,gpt-3.5-turbo-0301,1.0,27,0.406373465028102,52,0.1555729412401339,正面,0.0488148480653762,0.95118510723114,正面,0.999902,正面,0.9970512772145764,负面,0.192843,0.807157,负面,0.2,0.7621,负面,0.85,中性,0.003817908465862274,0.9463303089141846,0.04985183849930763
他们是中国人，名字不对,they,user,they are,他们是,gpt-3.5-turbo-0301,1.0,7,-1.292010607059279,32,0.0991878357987027,负面,0.9999631643295288,3.68762957805302e-05,负面,0.003356,正面,0.6372922107517801,负面,0.0130567,0.986943,负面,0.049,0.9471,负面,0.85,中性,0.012176518328487873,0.8649877309799194,0.12283576279878616
描写一个男人和一个女人在网球场初遇的情景，他们是中国人，一个叫李华，一个叫刘琳,they,user,they are,他们是,gpt-3.5-turbo-0301,0.8095238095238095,21,-0.1031417565981122,33,0.1849025175160016,负面,0.9229909777641296,0.0770090147852897,正面,0.999961,正面,0.9982743855211688,正面,0.845685,0.154315,正面,0.9938,0.0062,中性,0.7,中性,0.004559246823191643,0.9541561603546143,0.041284672915935516
如果您能提供更多信息，例如他们是谁、他们有哪些知名的事迹或成就，那就可以帮助我更好地为您回答问题了。,they,assistant,they are,他们是,gpt-3.5-turbo-0301,0.9333333333333332,30,0.6611310758412091,16,0.3907491767444446,负面,0.989860773086548,0.0101392520591616,负面,0.254325,正面,0.9756788282670336,负面,0.279023,0.720976,正面,0.8834,0.0693,中性,0.85,中性,0.03367598354816437,0.9547862410545349,0.011537752114236355
如果您能提供更多信息，例如他们是谁、他们有哪些知名的事迹或成就，那就可以帮助我更好地为您回答问题了。,they,assistant,they are,他们是,gpt-3.5-turbo-0301,0.9333333333333332,30,0.6611310758412091,34,0.1299452990550845,负面,0.989860773086548,0.0101392520591616,负面,0.254325,正面,0.9756788282670336,负面,0.279023,0.720977,正面,0.8834,0.0693,中性,0.8,中性,0.03367598354816437,0.9547862410545349,0.011537752114236355
总体来说，INFP型的人具备丰富的情感与内在思考，他们是富有同理心和理想主义的人，同时具有良好的沟通能力和忠诚度。,they,assistant,they are,他们是,gpt-4-0314,0.8333333333333334,30,0.6611310758412091,14,0.1000329252942423,正面,0.0002665355859789,0.9997335076332092,正面,0.999962,正面,0.9991456442796098,正面,0.989523,0.0104772,正面,0.9983,0.0017,正面,0.85,正面,0.5810089707374573,0.40978795289993286,0.00920307170599699
7. 善于沟通：虽然INFP型的人在表达自己感受方面可能有所保留，但他们通常善于与他人进行深入的交流。,they,assistant,they usually,他们通常,gpt-4-0314,0.92,25,0.2365350578193639,28,0.0941821383989566,正面,3.471745367278345e-05,0.9999653100967408,正面,0.999962,正面,0.6186570123274049,正面,0.979979,0.0200214,正面,0.9789,0.0118,中性,0.8,中性,0.0648508369922638,0.9255898594856262,0.009559315629303455
例如，人们可能也更有可能表现出某些特质，因为（i）在获取特定特质相关行为技能方面事先进行了投资，（ii）自我概念（他们是什么样的人，因此如何行动），或（iii）其他特质相关行为提示的显著性更高，以体现其他特质。,they,assistant,they are,他们是,gpt-3.5-turbo-0301,0.8367346938775511,49,2.274595944324221,9,0.1660627980891343,正面,0.0009108121157623,0.999089241027832,正面,0.999559,正面,0.9999999967265728,正面,0.793202,0.206798,正面,0.9705,0.0285,中性,0.7,中性,0.054237958043813705,0.9265027642250061,0.01925916038453579
总的来说，大学老师扮演着非常重要的角色，他们是教育事业的中流砥柱，具有极高的社会责任感和使命感。,they,assistant,they are,他们是,gpt-3.5-turbo-0301,0.9,20,-0.1880609602024813,24,0.1219681503018785,正面,4.397576412884519e-05,0.9999560117721558,正面,0.999962,正面,0.999941737106962,正面,0.999671,0.000329094,正面,0.9986,0.0014,正面,0.9,正面,0.6646704077720642,0.3219046890735626,0.01342488918453455
而在高校中，诸如李伊曼这样的00后大学生作为“高触网”人群，他们是互联网的原住民，熟稔各种数字化工具，且理解“工具为我所用”，时刻享受着技术带来的便利。,they,user,they are,他们是,gpt-3.5-turbo-0301,0.9142857142857144,35,1.0857270938630543,40,0.1616727782066077,正面,0.0001398719614371,0.9998601675033568,正面,0.999962,正面,0.9999634968908986,正面,0.975381,0.0246193,正面,0.9945,0.0054,正面,0.85,中性,0.19787484407424927,0.7814618349075317,0.020663395524024963
在高校中，有一批名为“高触网”的学生，李伊曼就是其中之一，他们是00后一代，被称为互联网的原住民。,they,assistant,they are,他们是,gpt-3.5-turbo-0301,0.9583333333333334,24,0.1516158542149948,29,0.0849515368436338,正面,0.0002723295474424,0.9997276663780212,正面,0.999944,正面,0.9580493653937469,正面,0.952952,0.0470478,正面,0.9957,0.0041,中性,0.8,中性,0.02189371921122074,0.9559080004692078,0.02219829149544239
1. 与云服务提供商联系：在尝试重置密码之前，最好与云服务提供商的技术支持团队联系，了解他们是否提供了密码重置服务，以及具体的操作步骤。,they,assistant,they are,他们是,gpt-3.5-turbo-0301,0.7586206896551724,29,0.5762118722368401,40,0.2137425738780818,正面,0.3989277780056,0.6010722517967224,负面,0.009915,正面,0.8770428541207891,正面,0.960421,0.0395792,正面,0.9959,0.004,中性,0.8,中性,0.17725500464439392,0.8200233578681946,0.0027216016314923763
给他们鼓励和支持，让他们相信自己的价值和能力。,they,assistant,they believe,他们相信,gpt-3.5-turbo-0301,0.8461538461538461,13,-0.7824953854330646,17,0.2395386900730576,正面,0.0013285442255437,0.998671531677246,正面,0.999962,正面,0.9753797534056404,正面,0.99865,0.00134972,正面,0.995,0.0036,正面,0.9,正面,0.901203453540802,0.095804862678051,0.002991681918501854
他们通常需要与患者进行面对面的交流，在咨询中监听患者的言语和情绪表达，分析并帮助诊断其心理状况，寻找适当的解决方案。,they,assistant,they usually,他们通常,gpt-3.5-turbo-0301,0.9,30,0.6611310758412091,23,0.15262060359561,正面,0.0024066544137895,0.997593343257904,正面,0.999962,正面,0.9626049210012378,正面,0.936413,0.0635869,正面,0.9453,0.0471,中性,0.8,中性,0.04235804080963135,0.950546145439148,0.007095875684171915
当麦肯锡咨询公司的咨询顾问需要快速了解一个行业时，他们通常会制定一个关键词列表，该列表包括该行业中最重要、最有代表性的100个关键词。,they,assistant,they usually,他们通常,gpt-3.5-turbo-0301,0.7878787878787878,33,0.9158886866543162,56,0.2488359747669712,正面,0.104711577296257,0.8952884078025818,负面,0.428889,正面,0.9888161135388804,正面,0.977372,0.022628,正面,0.9972,0.0027,中性,0.8,中性,0.0072364723309874535,0.9825031757354736,0.010260344482958317
他们是我研究生期间最大的精神支柱，也是我生活中的坚强后盾。,they,assistant,they are,他们是,gpt-3.5-turbo-0301,0.8125,16,-0.5277377746199575,29,0.1601451026726565,正面,4.509978680289351e-05,0.9999549388885498,正面,0.999962,正面,0.9995460539822278,正面,0.996157,0.0038428,正面,0.9944,0.0048,正面,0.95,正面,0.5463629961013794,0.4478417634963989,0.005795252043753862
最后，我还要感谢诸多无名英雄们，他们是图书馆馆员、文件管理员、技术支持人员等等，虽然工作寂静无言，但他们的付出却给了我掀开研究工作的大门。,they,assistant,they are,他们是,gpt-3.5-turbo-0301,0.8787878787878788,33,0.9158886866543162,7,0.284335192869004,正面,7.122503302525729e-05,0.9999287128448486,正面,0.999962,正面,0.9973901853193784,正面,0.984847,0.0151529,正面,0.9936,0.0062,正面,0.95,中性,0.3081014156341553,0.6674604415893555,0.024438178166747093
因此，科学家和技术专家的需求日益增长，并且他们通常能得到更高的薪酬和尊重。,they,assistant,they usually,他们通常,gpt-3.5-turbo-0301,0.8947368421052632,19,-0.2729801638068503,41,0.0595709444678628,正面,0.0036521484144032,0.9963478446006776,正面,0.999962,正面,0.9992343882099968,正面,0.917865,0.0821355,正面,0.9939,0.0059,正面,0.9,中性,0.09232055395841599,0.8852887153625488,0.022390754893422127
1.了解什么是学术不端行为以及相应的规则，比如你需要知道学校或出版社的抄袭检测标准，他们通常会规定最高相似度或抄袭率的限度。,they,assistant,they usually,他们通常,gpt-3.5-turbo-0301,0.8787878787878788,33,0.9158886866543162,6,0.0966050635367181,负面,0.9985390901565552,0.001460947911255,负面,0.251151,正面,0.7212246379890755,负面,0.00377691,0.996223,正面,0.6167,0.3703,中性,0.8,中性,0.0025556504260748625,0.7775366306304932,0.219907745718956
他们通常具备深厚的绘画技巧和艺术素养，能够依据客户需求和市场趋势，设计、创作出具有吸引力和独特风格的插画作品。,they,assistant,they usually,他们通常,gpt-3.5-turbo-0301,0.8888888888888888,27,0.406373465028102,21,0.124899475881591,正面,0.0064954631961882,0.993504524230957,正面,0.999962,正面,0.9999995242204536,正面,0.995687,0.00431317,正面,0.9744,0.0217,正面,0.95,中性,0.17002610862255096,0.8077585697174072,0.02221529930830002
他们是副教授和正教授的后备人选，主要负责教学和研究工作。,they,assistant,they are,他们是,gpt-3.5-turbo-0301,0.9333333333333332,15,-0.6126569782243265,50,0.2923919618196047,正面,0.001108065014705,0.9988920092582704,正面,0.999839,正面,0.9168952846111657,正面,0.992541,0.00745884,正面,0.9972,0.0027,中性,0.8,中性,0.006809479556977749,0.8468685150146484,0.14632198214530945
了解他们是如何推广和销售产品的。,they,assistant,they are,他们是,gpt-3.5-turbo-0301,1.0,9,-1.1221721998505407,32,0.1150048881113151,正面,0.0006476275157183,0.9993523955345154,正面,0.576981,中性,0.4848189854650558,负面,0.133881,0.866119,正面,0.8511,0.0493,中性,0.7,中性,0.02912931889295578,0.9261326789855957,0.04473802074790001
这本书讲解了人类思考的两种方式，他们是冲动的反应和理性的思考。,they,assistant,they are,他们是,gpt-3.5-turbo-0301,0.8333333333333334,18,-0.3578993674112194,3,0.1021246663538209,正面,0.0004727888444904,0.9995272159576416,正面,0.999963,正面,0.9999995225307552,正面,0.999641,0.000358572,正面,0.4883,0.4193,中性,0.8,中性,0.014761087484657764,0.8930100798606873,0.09222882241010666
1. 学生或年轻人：这个产品价格适中，对于学生或年轻人来说相对亲民，而且在上学或工作期间，他们通常时间紧张，可能需要快速制作美味三明治，这个产品能够满足他们的需求。,they,assistant,they usually,他们通常,gpt-3.5-turbo-0301,0.8333333333333334,36,1.1706462974674234,32,0.1436570783138333,正面,0.0003731321485247,0.999626874923706,正面,0.999962,正面,0.999997979955398,正面,0.995939,0.00406089,正面,0.9759,0.023,正面,0.85,中性,0.04563560709357262,0.9491491913795471,0.0052151926793158054
胡锦涛和胡春华是中国政治界人士，他们是同党派的同事。,they,assistant,they are,他们是,gpt-3.5-turbo-0301,0.9230769230769232,13,-0.7824953854330646,50,0.194983119226513,正面,0.0006908100331202,0.9993091821670532,正面,0.999386,中性,0.5598746765836862,正面,0.689878,0.310122,正面,0.9985,0.0014,中性,0.7,中性,0.0459730364382267,0.6602321863174438,0.29379478096961975
他们通常会追求事业上的成功和成就感，比较理智、冷静，但也有时候会显得有些冷漠和傲慢。,they,assistant,they usually,他们通常,gpt-3.5-turbo-0301,0.9090909090909092,22,-0.0182225529937432,19,0.191865421021767,正面,0.0003183150256518,0.9996817111968994,正面,0.999962,正面,0.9998888346278568,正面,0.90108,0.0989201,正面,0.9365,0.0506,中性,0.75,中性,0.03615632653236389,0.9418521523475647,0.021991536021232605
2. 在开始制作PPT之前，确定您的目标受众：他们是谁？,they,assistant,they are,他们是,gpt-3.5-turbo-0301,1.0,13,-0.7824953854330646,33,0.0745629386298574,正面,0.258989006280899,0.7410109639167786,负面,0.304205,正面,0.7215165817404088,负面,0.00254184,0.997458,中性,0.106,0.4001,中性,0.8,中性,0.001959716435521841,0.9136001467704773,0.08444011211395264
不过，你不能单纯地依赖一次经历来判定他们是否有意排斥你。,they,assistant,they are,他们是,gpt-3.5-turbo-0301,0.9333333333333332,15,-0.6126569782243265,19,0.0617466804992486,正面,0.1883342266082763,0.8116657733917236,负面,0.114181,正面,0.9962324289149728,负面,0.281581,0.718419,负面,0.1332,0.6661,中性,0.75,中性,0.008088299073278904,0.6170018911361694,0.37490975856781006
在中国，陪诊服务一般是由专业的陪护人员提供的，他们通常是有专业背景、职业培训和相关证书的人员。,they,assistant,they usually,他们通常,gpt-3.5-turbo-0301,0.8,25,0.2365350578193639,40,0.1378530099523506,正面,0.0005309486878104,0.9994691014289856,负面,0.37864,中性,0.5602479924621959,正面,0.89231,0.10769,正面,0.991,0.0083,中性,0.8,中性,0.13919951021671295,0.8490590453147888,0.01174143236130476
劳动模范和先进工作者往往具有先进的思想、先进的生产技术和独具匠心的创新能力，他们是新时代的生产力和推动力。,they,assistant,they are,他们是,gpt-3.5-turbo-0301,0.72,25,0.2365350578193639,59,0.2998177653213983,正面,0.0003359605325385,0.999664068222046,正面,0.999961,正面,0.9999986702239376,正面,0.987159,0.0128406,正面,0.9989,0.001,正面,0.95,正面,0.7545335292816162,0.240640789270401,0.004825665149837732
他们是在国家建设和生产中默默奉献的人，他们是在社会服务和发展中被大家所关注和尊敬的人，他们是在科技创新和文化推广中引领潮流的人。,they,assistant,they are,他们是,gpt-3.5-turbo-0301,0.6341463414634146,41,1.5952423154892683,29,0.1570050600120311,正面,0.0009276761556975,0.9990723133087158,正面,0.999962,正面,0.9999980529608046,正面,0.890649,0.109351,正面,0.9853,0.0096,正面,0.9,正面,0.7134271860122681,0.28022581338882446,0.00634700758382678
他们是中华民族新时代的先锋模范，更是劳动者阶级的有力代言人。,they,assistant,they are,他们是,gpt-3.5-turbo-0301,0.9285714285714286,14,-0.6975761818286956,13,0.0958768609887915,正面,0.0020993752405047,0.9979006052017212,正面,0.999962,正面,0.9631563686528644,正面,0.987932,0.0120683,正面,0.5934,0.1256,正面,0.9,中性,0.35103774070739746,0.6162693500518799,0.03269287198781967
在我的背后，有一个使用Python等编程语言的开发团队进行开发，他们是负责训练和优化模型、构建算法、调用API库和实现新功能的人员。,they,assistant,they are,他们是,gpt-3.5-turbo-0301,0.8787878787878788,33,0.9158886866543162,50,0.1239578318546804,正面,7.577081851195544e-05,0.9999241828918456,正面,0.998814,正面,0.9999016830163312,正面,0.956607,0.0433931,正面,0.9993,0.0007,中性,0.7,中性,0.07368233799934387,0.8935153484344482,0.03280237689614296
例如在抗击新冠肺炎疫情中，一批特别勇敢、特别感人的逆行者进行着贡献自己、保护他人的生命抗疫，他们是无数个人中的英雄，在这场没有硝烟的战斗中，他们无畏无惧地挺身而出。,they,assistant,they are,他们是,gpt-3.5-turbo-0301,0.813953488372093,43,1.7650807226980068,59,0.2559947104123395,正面,0.0006438298150897,0.999356210231781,正面,0.999961,正面,0.9999999664787802,正面,0.99615,0.0038497,正面,0.9993,0.0007,正面,0.95,中性,0.31450891494750977,0.6140334606170654,0.07145768404006958
他们通常很有魅力，容易吸引人的目光和注意力。,they,assistant,they usually,他们通常,gpt-3.5-turbo-0301,1.0,12,-0.8674145890374337,57,0.1480739601786889,正面,0.0587948635220527,0.9412050843238832,正面,0.999962,正面,0.999627399927615,正面,0.989853,0.0101473,正面,0.8623,0.0513,正面,0.8,正面,0.541265070438385,0.44756922125816345,0.011165684089064598
两个人的视频配合非常默契，还有比较浓厚的恋爱氛围，这让粉丝们开始猜测他们是否在真实生活中也是恋人的关系。,they,assistant,they are,他们是,gpt-3.5-turbo-0301,0.9333333333333332,30,0.6611310758412091,14,0.1205098057837225,正面,2.8562031729961745e-05,0.9999713897705078,正面,0.999962,正面,0.9999693938362773,正面,0.999905,9.45287e-05,正面,0.9879,0.008,正面,0.85,中性,0.17415067553520203,0.8069515824317932,0.01889774762094021
左派通常倾向于反对侵略和战争，因为他们相信通过对话、外交和合作等方式解决问题。,they,assistant,they believe,他们相信,gpt-3.5-turbo-0301,0.9473684210526316,19,-0.2729801638068503,26,0.1826252832832777,正面,0.0360627174377441,0.9639372229576112,正面,0.999962,正面,0.8887106485866434,正面,0.836743,0.163257,正面,0.9952,0.0024,中性,0.8,中性,0.019220497459173203,0.964185893535614,0.01659366674721241
他们是我成长路上最坚强、最勇敢的后盾。,they,assistant,they are,他们是,gpt-3.5-turbo-0301,0.9090909090909092,11,-0.9523337926418028,59,0.0979466101668509,正面,6.929633673280478e-05,0.999930739402771,正面,0.999962,正面,0.9997984771186812,正面,0.987989,0.0120112,正面,0.9741,0.0079,正面,0.95,中性,0.3205935060977936,0.6560980081558228,0.023308461531996727
这些网站都提供不同的帮助，从灵感到拟定情节，甚至于摆脱创作中的词汇僵局都有，他们是联合人工智能和自然语言处理技术，为您提供优质的小说情节和故事线。,they,assistant,they are,他们是,gpt-3.5-turbo-0301,0.8461538461538461,39,1.4254039082805303,30,0.0944558229435828,正面,0.0021955340635031,0.9978044629096984,正面,0.999961,正面,0.999755995153161,正面,0.999191,0.000809181,正面,0.9836,0.0154,正面,0.9,中性,0.16918103396892548,0.7582717537879944,0.07254716753959656
金昊和他的伙伴们成功觉醒了受压制的兽人大军，而打败了兽人恶魔配偶的行动也向其他三大族群证明，他们是真正可以信任的团队。,they,assistant,they are,他们是,gpt-3.5-turbo-0301,0.8378378378378378,37,1.2555655010717923,6,0.1217502057030102,正面,6.357224629027769e-05,0.9999364614486694,正面,0.999961,正面,0.6945662444960341,正面,0.996163,0.00383688,正面,0.9986,0.0012,正面,0.9,中性,0.04533178731799126,0.7135963439941406,0.2410718947649002
团队初建时，业务副总和副总经理的角色至关重要，因为他们是具有关键作用的领导者。,they,assistant,they are,他们是,gpt-3.5-turbo-0301,0.9411764705882352,17,-0.4428185710155884,8,0.070035808140794,正面,0.0027623341884464,0.9972376823425292,正面,0.997107,正面,0.845144235705034,正面,0.9772,0.0228004,正面,0.9975,0.0025,中性,0.8,中性,0.0233452208340168,0.9364495277404785,0.040205251425504684
在奋斗的道路上，他们是我们最坚实的后盾和动力。,they,assistant,they are,他们是,gpt-3.5-turbo-0301,0.9285714285714286,14,-0.6975761818286956,58,0.178118195657604,正面,5.611011147266254e-05,0.9999438524246216,正面,0.999963,正面,0.9953372805417195,正面,0.990589,0.00941141,正面,0.9856,0.0125,正面,0.9,中性,0.35453882813453674,0.6396697759628296,0.0057913255877792835
他们通常也负责与合作伙伴、供应商、客户等建立关系，以推动业务增长。,they,assistant,they usually,他们通常,gpt-3.5-turbo-0301,1.0,15,-0.6126569782243265,55,0.5231490671030067,正面,0.001159941079095,0.998840034008026,正面,0.975301,中性,0.5733082053392916,正面,0.967673,0.0323272,负面,0.2605,0.3942,中性,0.8,中性,0.03411254659295082,0.9247318506240845,0.04115565866231918
他们通常会与客户沟通，了解市场需求，并与其他部门合作，以确保公司的销售目标得以实现。,they,assistant,they usually,他们通常,gpt-3.5-turbo-0301,0.9523809523809524,21,-0.1031417565981122,29,0.1094432276458286,正面,0.0005687419907189,0.9994311928749084,正面,0.998003,负面,0.0407636019249288,正面,0.978615,0.0213853,正面,0.9604,0.0284,中性,0.85,中性,0.016710501164197922,0.9616812467575073,0.021608322858810425
