id,sentence,group,source,model,sentence_segmented,berttopic,dominant_topic,TokenCount,TTR,TotalTokenScaled,sentiment_erlangshen
3764,我们通常会在哪种类型的图表上画出一条平滑曲线来展示实际数值与计划数值的对比情况？,we,we_typically,Qwen3-8B-Base,通常 会 哪种 类型 图表 上画 出 一条 平滑 曲线 展示 实际 数值 计划 数值 对比 情况,-1,5.0,24,0.9166666666666666,-0.2106451726632061,positive
3765,我们通常会说，我们从书本、报纸等获取各种各样的信息，这里的信息实际上就是指数据，而数据就是指事物现象的属性、数量、位置以及其他特性的表现形式。,we,we_typically,Qwen3-8B-Base,通常 会 说 书本 报纸 获取 各种各样 信息 信息 实际上 就是指 数据 数据 就是指 事物 现象 属性 数量 位置 特性 表现形式,-1,5.0,40,0.725,0.5076318096441965,positive
3766,我们通常会认为大脑的左右半球承担着不同的功能。,we,we_typically,Qwen3-8B-Base,通常 会 认为 大脑 左右 半球 承担 不同 功能,67,5.0,14,0.9285714285714286,-0.6595682866053327,positive
3767,我们通常如何评估一项服务或产品的质量？,we,we_typically,Qwen3-8B-Base,通常 评估 一项 服务 产品 质量,26,16.0,11,1.0,-0.7942452207879707,positive
3768,我们通常所说的压力是指____。,we,we_typically,Qwen3-8B-Base,通常 所说 压力 指,23,37.0,9,1.0,-0.884029843576396,positive
3769,我们通常将哪些因素视为影响健康的环境因素？,we,we_typically,Qwen3-8B-Base,通常 哪些因素 视为 影响 健康 环境因素,-1,5.0,10,1.0,-0.8391375321821833,positive
3770,我们通常把____、____、____叫作机械三大构件。,we,we_typically,Qwen3-8B-Base,通常 叫作 机械 三大 构件,44,5.0,13,0.7692307692307693,-0.7044605979995454,positive
3771,我们通常用两种方法来理解这个命题：第一种方法是直接阅读。,we,we_typically,Qwen3-8B-Base,通常 两种 方法 理解 命题 第一种 方法 直接 阅读,-1,51.0,16,0.9375,-0.5697836638169074,positive
3772,我们通常将哪些物品统称为硬币？,we,we_typically,Qwen3-8B-Base,通常 物品 统称 硬币,-1,5.0,9,1.0,-0.884029843576396,positive
3773,我们通常将____的水称为硬水，而将____的水称为软水。,we,we_typically,Qwen3-8B-Base,通常 水 称为 硬水 水 称为 软水,4,26.0,17,0.7058823529411765,-0.5248913524226947,positive
3774,我们通常说“百闻不如一见”。,we,we_typically,Qwen3-8B-Base,通常 说 百闻不如一见,-1,5.0,7,1.0,-0.9738144663648214,positive
3775,我们通常将网络分成广域网(WAN)、城域网（MAN）和局域网（LAN），这种分类方法是基于什么。,we,we_typically,Qwen3-8B-Base,通常 网络 分成 广域网 城域网 局域网 这种 分类 方法 基于,11,5.0,27,0.925925925925926,-0.075968238480568,positive
3776,我们通常使用哪两个数字作为测量体温的基数？,we,we_typically,Qwen3-8B-Base,通常 使用 两个 数字 测量体温 基数,-1,51.0,11,1.0,-0.7942452207879707,positive
3777,我们通常把（）的动物叫做鱼类 有鳃、鳍、尾、卵生 下列属于系统工程的是( )。,we,we_typically,Qwen3-8B-Base,通常 动物 叫做 鱼类 鳃 鳍 尾 卵生 下列 属于 系统工程,-1,57.0,28,0.8214285714285714,-0.0310759270863554,positive
3778,我们通常把人脑比喻成一台电脑，那么人脑的左半球负责什么呢？,we,we_typically,Qwen3-8B-Base,通常 人脑 比喻 成 一台 电脑 人脑 左半球 负责,67,5.0,17,0.9411764705882352,-0.5248913524226947,positive
3779,我们通常如何表示复数的加法和减法运算？,we,we_typically,Qwen3-8B-Base,通常 表示 复数 加法 减法 运算,27,5.0,11,1.0,-0.7942452207879707,positive
3780,我们通常称以“百”、“千”、“万”等作为计数单位的计数方法为____． 累进计数法 小李、小王和小张，同时各做120个同样的机器零件，当小李做完时，小王做了100个，小张做了80个，如果小王和小张速度不变，小王完成时，小张还差多少个没做？,we,we_typically,Qwen3-8B-Base,通常 称以 百千万 计数 单位 计数 方法 累进 计数法 小 李小王 小张 做 同样 机器 零件 当小李 做 完时 小王 做 小张 做 小王 小张 速度 不变 小王 完成 时 小张 还 差 没 做,-1,9.0,79,0.620253164556962,2.2584319540184907,positive
3781,他们通常有较高的智商。,they,they_typically,Qwen3-8B-Base,通常 高 智商,-1,5.0,8,1.0,-0.9289221549706088,positive
3782,他们通常会使用以下哪些指标进行衡量？,they,they_typically,Qwen3-8B-Base,通常 会 使用 以下 指标 进行 衡量,26,51.0,10,1.0,-0.8391375321821833,positive
3783,"他们通常被称为""小偷""或者""流浪者"".在很多情况下,他们并不真的偷东西,而是为了生存而不得不从别人那里拿走一些东西.他们通常也没有恶意,他们的行为往往是出于生活所迫或者缺乏其他更好的选择.然而,这些人很容易被误认为是真正的小偷. 因此,我们必须更加深入地了解这些人的生活状况和社会背景,从而更好地理解他们的行为.如果能够提供更多的帮助和支持,或许他们就不会再走上这条不幸的道路. 这个",they,they_typically,Qwen3-8B-Base,通常 称为 小偷 流浪者 很多 情况 下 不 真的 偷东西 生存 不得不 别人 拿走 东西 通常 没有 恶意 行为 往往 出于 生活 所迫 缺乏 更好 选择 人 很 容易 误认为 真正 小偷 必须 更加 深入 了解 人 生活状况 社会 背景 更好 理解 行为 能够 提供 更 帮助 支持 或许 不会 再 走上 条 不幸 道路,89,41.0,118,0.6864406779661016,4.0092320983927845,positive
3784,他们通常会在星期二开始上课，直到星期五结束。,they,they_typically,Qwen3-8B-Base,通常 会 星期二 上课 直到 星期五 结束,49,5.0,12,1.0,-0.7493529093937581,positive
3785,他们通常使用哪种材料来建造房屋和遮蔽雨伞？,they,they_typically,Qwen3-8B-Base,通常 使用 材料 建造 房屋 遮蔽 雨伞,39,51.0,13,1.0,-0.7044605979995454,positive
3786,他们通常在早上或晚上进行练习，以避免干扰到邻居和家庭成员。,they,they_typically,Qwen3-8B-Base,通常 早上 晚上 进行 练习 避免 干扰 邻居 家庭成员,-1,25.0,17,1.0,-0.5248913524226947,positive
3787,他们通常只提供基本的网络连接，而没有额外的增值服务。,they,they_typically,Qwen3-8B-Base,通常 只 提供 基本 网络连接 没有 额外 增值 服务,-1,5.0,15,0.9333333333333332,-0.61467597521112,negative
3788,他们通常比女性更容易获得贷款和投资，而且她们在职场上的晋升速度也可能更快。,they,they_typically,Qwen3-8B-Base,通常 女性 更 容易 获得 贷款 投资 在职 场上 晋升 速度 可能 更 快,-1,58.0,23,0.9565217391304348,-0.2555374840574188,positive
3789,他们通常需要与不同背景的艺术家、设计师、工程师和科学家合作。,they,they_typically,Qwen3-8B-Base,通常 需要 不同 背景 艺术家 设计师 工程师 科学家 合作,80,5.0,16,0.9375,-0.5697836638169074,negative
3790,他们通常更愿意与人保持接触，也更善于交流与沟通。,they,they_typically,Qwen3-8B-Base,通常 更 愿意 人 保持 接触 更 善于 交流 沟通,-1,58.0,16,0.875,-0.5697836638169074,positive
3791,他们通常穿着统一的服装或标志，以便于识别和服务对象的区分。,they,they_typically,Qwen3-8B-Base,通常 穿着 统一 服装 标志 识别 服务 对象 区分,36,16.0,18,0.9444444444444444,-0.479999041028482,negative
3792,他们通常会在哪里，比如在海滩上，或者是在一个城市的中心？,they,they_typically,Qwen3-8B-Base,通常 会 海滩 上 城市 中心,37,3.0,19,0.8421052631578947,-0.4351067296342694,positive
3793,他们通常使用了哪些手段来逃避或拖延审判？,they,they_typically,Qwen3-8B-Base,通常 使用 手段 逃避 拖延 审判,-1,51.0,12,1.0,-0.7493529093937581,positive
3794,他们通常由三部分组成：开头、正文、结尾。,they,they_typically,Qwen3-8B-Base,通常 三 部分 组成 开头 正文 结尾,-1,26.0,13,0.9230769230769232,-0.7044605979995454,negative
3795,他们通常在什么情况下出现？,they,they_typically,Qwen3-8B-Base,通常 情况 下 出现,37,5.0,8,1.0,-0.9289221549706088,negative
3796,他们通常使用这种策略来保护自己的资产和未来，避免在不利情况下遭受损失。,they,they_typically,Qwen3-8B-Base,通常 使用 这种 策略 保护 资产 未来 避免 不利 情况 下 遭受 损失,-1,5.0,21,1.0,-0.3453221068458441,positive
3797,他们通常由木材、砖和金属制成。,they,they_typically,Qwen3-8B-Base,通常 木材 砖 金属 制成,39,5.0,10,1.0,-0.8391375321821833,negative
3798,他们通常以小规模团体的形式出现，这种模式便于他们之间的互动和信息交流。,they,they_typically,Qwen3-8B-Base,通常 小规模 团体 形式 出现 这种 模式 便于 之间 互动 信息 交流,-1,5.0,20,0.9,-0.3902144182400567,negative
3799,他们通常认为，只有当事情发展到了最后那一步，才会发生改变。,they,they_typically,Qwen3-8B-Base,通常 认为 事情 发展 最后 一步 才 会 发生 改变,-1,14.0,19,0.9473684210526316,-0.4351067296342694,positive
3800,他们通常采用多种方式，包括但不限于问卷调查、专家访谈、文献回顾等。,they,they_typically,Qwen3-8B-Base,通常 采用 多种 方式 包括 不 限于 问卷调查 专家 访谈 文献 回顾,-1,5.0,19,0.9473684210526316,-0.4351067296342694,positive
3801,他们通常只与有“门面”的人做生意。,they,they_typically,Qwen3-8B-Base,通常 只 门面 人 做生意,-1,5.0,12,1.0,-0.7493529093937581,negative
3802,他们通常会用什么方式与孩子进行互动？,they,they_typically,Qwen3-8B-Base,通常 会 方式 孩子 进行 互动,9,5.0,11,1.0,-0.7942452207879707,positive
3803,他们通常使用更短的单词和更简单的词汇表来表示语义，这样可以提高编码效率和生成的质量。,they,they_typically,Qwen3-8B-Base,通常 使用 更 短 单词 更 简单 词汇表 表示 语义 提高 编码 效率 生成 质量,-1,51.0,26,0.8461538461538461,-0.1208605498747807,positive
3804,他们通常在特定的场所寻找这些生物，以满足个人爱好或进行研究。,they,they_typically,Qwen3-8B-Base,通常 特定 场所 寻找 生物 满足 个人爱好 进行 研究,-1,5.0,17,1.0,-0.5248913524226947,positive
3805,他们通常会提供各种各样的美食选择，从日式料理到中式风味，再到西式快餐，满足不同宾客的需求。,they,they_typically,Qwen3-8B-Base,通常 会 提供 各种各样 美食 选择 日式 料理 中式 风味 再 西式 快餐 满足 不同 宾客 需求,-1,5.0,27,0.8518518518518519,-0.075968238480568,positive
3806,他们通常从头到脚都披头散发，露出一头乱糟糟的头发，就像一群被抛弃的垃圾堆。,they,they_typically,Qwen3-8B-Base,通常 从头到脚 都 披头散发 露出 一头 乱糟糟 头发 一群 抛弃 垃圾堆,-1,3.0,20,0.9,-0.3902144182400567,negative
3807,他们通常被赋予特定的任务或责任，比如帮助新队员适应团队、协助训练或其他管理职责。,they,they_typically,Qwen3-8B-Base,通常 赋予 特定 任务 责任 帮助 新 队员 适应 团队 协助 训练 管理 职责,80,40.0,24,0.9583333333333334,-0.2106451726632061,negative
3808,他们通常对环境和资源有着强烈的保护意识，愿意为生态保护和可持续发展贡献自己的力量。,they,they_typically,Qwen3-8B-Base,通常 环境 资源 有着 强烈 保护意识 愿意 生态 保护 持续 发展 贡献 力量,-1,34.0,24,0.9166666666666666,-0.2106451726632061,positive
3809,他们通常更关心如何为社会做出贡献，而不是个人利益。,they,they_typically,Qwen3-8B-Base,通常 更 关心 社会 做出 贡献 不是 个人利益,84,34.0,14,1.0,-0.6595682866053327,positive
3810,他们通常被认为是中等规模的企业，而不是小型企业。,they,they_typically,Qwen3-8B-Base,通常 认为 中等 规模 企业 不是 小型企业,-1,5.0,14,1.0,-0.6595682866053327,positive
3811,他们通常在清晨开始工作，直到下午才会去吃饭。,they,they_typically,Qwen3-8B-Base,通常 清晨 工作 直到 下午 才 会 去 吃饭,8,25.0,14,1.0,-0.6595682866053327,negative
3812,他们通常用于计算或打印统计信息，如平均数、标准差等。,they,they_typically,Qwen3-8B-Base,通常 用于 计算 打印 统计 信息 平均数 标准差,-1,5.0,15,1.0,-0.61467597521112,positive
3813,他们通常会在哪些地方工作？,they,they_typically,Qwen3-8B-Base,通常 会 哪些地方 工作,37,5.0,7,1.0,-0.9738144663648214,positive
3814,他们通常用于需要精确控制温度和湿度的室内环境中，如实验室、温室、家庭等。,they,they_typically,Qwen3-8B-Base,通常 用于 需要 精确 控制 温度 湿度 室内环境 中如 实验室 温室 家庭,4,5.0,21,0.9523809523809524,-0.3453221068458441,positive
3815,他们通常会在什么时间出发？,they,they_typically,Qwen3-8B-Base,通常 会 时间 出发,37,25.0,8,1.0,-0.9289221549706088,negative
3816,他们通常会有明显的症状，如皮肤红斑、痛痒、脱皮等。,they,they_typically,Qwen3-8B-Base,通常 会 明显 症状 皮肤 红斑 痛痒 脱皮,40,5.0,17,0.9411764705882352,-0.5248913524226947,negative
3817,他们通常穿着整齐的制服，头发剃成短发，下巴总是刮得干干净净，身材健硕有力，面容冷峻而英俊，眼神犀利如鹰眼，透着一股沉稳的气息。,they,they_typically,Qwen3-8B-Base,通常 穿着 整齐 制服 头发 剃成 短发 下巴 总是 刮得 干干净净 身材 健硕 有力 面容 冷峻 英俊 眼神 犀利 鹰眼 透着 一股 沉稳 气息,36,5.0,36,0.8333333333333334,0.3280625640673458,positive
3818,他们通常有固定的就业模式，可以为自己的工作而感到自豪，以自己的工作成就感到自豪，在工作中心无旁骛，在工作上非常可靠，有很强的时间观念。,they,they_typically,Qwen3-8B-Base,通常 固定 就业 模式 工作 感到 自豪 工作 成就 感到 自豪 工作 中 心无旁骛 工作 上 非常 可靠 很 强 时间 观念,-1,40.0,43,0.6511627906976745,0.6423087438268346,positive
3819,他们通常使用什么工具来制作这些工具？,they,they_typically,Qwen3-8B-Base,通常 使用 工具 制作 工具,39,51.0,10,0.9,-0.8391375321821833,positive
3820,他们通常会说：“谢谢你们，我感到很好。,they,they_typically,Qwen3-8B-Base,通常 会 说 谢谢你们 感到 很 好,31,37.0,13,1.0,-0.7044605979995454,positive
3821,他们通常会在一天中哪个时间点吃午饭？,they,they_typically,Qwen3-8B-Base,通常 会 一天 中 时间 点 吃 午饭,8,25.0,12,1.0,-0.7493529093937581,positive
3822,他们通常被称为“大头鱼”或“大头鲨”。,they,they_typically,Qwen3-8B-Base,通常 称为 大头鱼 大头 鲨,-1,5.0,13,0.8461538461538461,-0.7044605979995454,positive
3823,他们通常会通过在线课程、研讨会、阅读专业书籍、参加行业会议等方式来获取新知识。,they,they_typically,Qwen3-8B-Base,通常 会 在线 课程 研讨会 阅读 专业书籍 参加 行业 会议 方式 获取 新 知识,-1,27.0,22,0.9090909090909092,-0.3004297954516314,positive
3824,他们通常只与特定的对象分享他们的幻想，这意味着他们不会透露自己的幻想给任何人，或者如果有的话，他们只会在特定的环境下或者是在某些对象的帮助下才能实现他们的幻想。,they,they_typically,Qwen3-8B-Base,通常 只 特定 对象 分享 幻想 意味着 不会 透露 幻想 任何人 只会 特定 环境 下 对象 帮助 下 才能 实现 幻想,62,5.0,49,0.6326530612244898,0.9116626121921104,positive
3825,他们通常从头开始，自己编写代码，而不是使用现有的框架或库。,they,they_typically,Qwen3-8B-Base,通常 从头开始 编写 代码 不是 使用 现有 框架 或库,104,5.0,16,0.9375,-0.5697836638169074,positive
3826,他们通常被设计为在低海拔和中高海拔地区有效运行。,they,they_typically,Qwen3-8B-Base,通常 设计 低 海拔 中 高 海拔 地区 有效 运行,-1,26.0,16,0.9375,-0.5697836638169074,positive
3827,他们通常不会以太复杂的词汇和长句，以简单明了的语言和句子进行交谈，他们一般只关注周围的人和事，以身边的人或事为主，对于其他的话题或观点很少谈论，他们很少谈论抽象的东西或原则，以对身边事物的感觉和看法为中心。,they,they_typically,Qwen3-8B-Base,通常 不会 以太 复杂 词汇 长句 简单明了 语言 句子 进行 交谈 只 关注 周围 人和事 身边 人 事 为主 话题 观点 很少 谈论 很少 谈论 抽象 东西 原则 身边 事物 感觉 看法 中心,-1,28.0,64,0.65625,1.5850472831053006,negative
3828,他们通常是在哪里进行实验呢？,they,they_typically,Qwen3-8B-Base,通常 进行 实验,-1,20.0,9,1.0,-0.884029843576396,positive
3829,他们通常用于显示特定任务的进度，比如下载文件或者计算密集型操作。,they,they_typically,Qwen3-8B-Base,通常 用于 显示 特定 任务 进度 下载 文件 计算 密集型 操作,-1,51.0,17,1.0,-0.5248913524226947,positive
3830,他们通常通过使用“/”字符来分隔域名的各个部分，其中最左侧的通常是顶级域名（如com、cn、net等），其次是二级域名（如google、yahoo、baidu等），然后是子域名（如mail、www、blog等）。,they,they_typically,Qwen3-8B-Base,通常 使用 字符 分隔 域名 部分 最 左侧 通常 顶级 域名 二级域名 是子 域名,11,5.0,59,0.6610169491525424,1.3605857261342371,positive
3831,他们通常只做他们自己做的，但他们不会用英语说出来。,they,they_typically,Qwen3-8B-Base,通常 只 做 做 不会 英语 说 出来,57,5.0,17,0.8235294117647058,-0.5248913524226947,positive
3832,他们通常不进行单独的治疗，而是作为整体治疗的一部分。,they,they_typically,Qwen3-8B-Base,通常 不 进行 单独 治疗 整体 治疗 一部分,21,52.0,15,0.8666666666666667,-0.61467597521112,positive
3833,他们通常会要求用户填写一个“举报表单”或者直接提供一个链接来完成举报。,they,they_typically,Qwen3-8B-Base,通常 会 要求 用户 填写 举报 表单 直接 提供 链接 完成 举报,-1,5.0,20,0.9,-0.3902144182400567,negative
3834,他们通常会选择那些能够提供更好服务、价格更有竞争力或品牌知名度更高的产品。,they,they_typically,Qwen3-8B-Base,通常 会 选择 能够 提供 更好 服务 价格 更 竞争力 品牌 知名度 更 高 产品,-1,16.0,22,0.9545454545454546,-0.3004297954516314,positive
3835,他们通常会进行什么活动？,they,they_typically,Qwen3-8B-Base,通常 会 进行 活动,37,5.0,7,1.0,-0.9738144663648214,negative
3836,他们通常指的是在某一个专业或技能上表现出色的人，而“大佬”则更侧重于对某个领域有深入研究和影响力的人物。,they,they_typically,Qwen3-8B-Base,通常 指 专业 技能 上 表现出色 人 大佬 更 侧重于 领域 深入研究 影响力 人物,-1,5.0,33,0.9393939393939394,0.1933856298847079,positive
3837,他们通常在什么地方发现？,they,they_typically,Qwen3-8B-Base,通常 地方 发现,37,43.0,7,1.0,-0.9738144663648214,negative
3838,他们通常在什么时间见面？,they,they_typically,Qwen3-8B-Base,通常 时间 见面,-1,5.0,7,1.0,-0.9738144663648214,positive
3839,他们通常使用木刀作为武器，这反映了日本传统文化中的某些特点。,they,they_typically,Qwen3-8B-Base,通常 使用 木刀 武器 反映 日本 传统 文化 中 特点,39,59.0,18,1.0,-0.479999041028482,positive
3840,他们通常需要解决哪些问题？,they,they_typically,Qwen3-8B-Base,通常 需要 解决 问题,66,28.0,7,1.0,-0.9738144663648214,positive
3841,他们通常没有固定的家庭或社群背景。,they,they_typically,Qwen3-8B-Base,通常 没有 固定 家庭 社群 背景,-1,41.0,10,1.0,-0.8391375321821833,negative
3842,他们通常具有良好的物理和化学性质。,they,they_typically,Qwen3-8B-Base,通常 具有 良好 物理 化学性质,-1,5.0,9,1.0,-0.884029843576396,positive
3843,他们通常会在特定的日期或时节出现，比如在某些传统节日如端午节、中秋节期间，以及在一些特定的天象如月食或流星雨等天文现象时。,they,they_typically,Qwen3-8B-Base,通常 会 特定 日期 时节 出现 传统节日 端午节 中秋节 期间 特定 天象 月食 流星雨 天文 现象 时,-1,26.0,36,0.8055555555555556,0.3280625640673458,negative
3844,他们通常在哪些地方进行买卖？,they,they_typically,Qwen3-8B-Base,通常 哪些地方 进行 买卖,-1,5.0,7,1.0,-0.9738144663648214,positive
3845,他们通常将他们所获得的数据提供给一些国家的当局，这些当局再把数据提供给那些愿意付费的媒体和广告商。,they,they_typically,Qwen3-8B-Base,通常 获得 数据 提供 国家 当局 当局 再 数据 提供 愿意 付费 媒体 广告商,-1,44.0,30,0.7666666666666667,0.0587086957020698,positive
3846,他们通常认为与老师有良好关系的学生的学习成绩会更好． It's usually considered that the students with good relationships with the teachers have better grades． 答案：It's usually considered that．考查汉译英．1． It's considered that …被认为是（或相信、预计、断定、肯定）……；2． usually通常；3． have better grades学习成绩更好． 一共有24个小朋友，每排站6个，可以站成 4 排，如果,they,they_typically,Qwen3-8B-Base,通常 认为 老师 良好 关系 学生 学习成绩 会 更好 答案 考查 汉译英 认为 相信 预计 断定 肯定 通常 学习成绩 更好 一共 有个 小朋友 每排 站个 站 成排,53,27.0,129,0.4806201550387597,4.503047523729124,positive
3847,"他们通常只负责生产,没有权利也没有能力为他们的产品做市场营销。",they,they_typically,Qwen3-8B-Base,通常 只 负责 生产 没有 权利 没有 能力 产品 做 市场营销,65,48.0,18,0.8888888888888888,-0.479999041028482,negative
3848,他们通常有较强的领导能力，能够有效地组织和管理团队。,they,they_typically,Qwen3-8B-Base,通常 强 领导 能力 能够 有效 组织 管理 团队,46,40.0,17,1.0,-0.5248913524226947,positive
3849,他们通常使用轻型武器和手榴弹发动突然袭击，随后迅速撤退。,they,they_typically,Qwen3-8B-Base,通常 使用 轻型 武器 手榴弹 发动 突然袭击 随后 迅速 撤退,-1,5.0,14,1.0,-0.6595682866053327,negative
3850,他们通常采用“先礼后兵”的方式：通过书面形式与公司就人事争议相关问题进行协商沟通，协商不成的，才提起劳动仲裁。,they,they_typically,Qwen3-8B-Base,通常 采用 先礼后兵 方式 书面形式 公司 人事 争议 相关 问题 进行 协商 沟通 协商 才 提起 劳动 仲裁,-1,5.0,31,0.9032258064516128,0.1036010070962825,negative
3851,他们通常对语言的语法结构掌握得较好，能够识别并使用正确的句子结构，如时态、语态、语气等。,they,they_typically,Qwen3-8B-Base,通常 语言 语法结构 掌握 好 能够 识别 使用 正确 句子 结构 时态 语态 语气,-1,11.0,28,0.8928571428571429,-0.0310759270863554,positive
3852,他们通常不希望被直接称呼为“老师”。,they,they_typically,Qwen3-8B-Base,通常 不 希望 直接 称呼 老师,84,27.0,12,1.0,-0.7493529093937581,negative
3853,他们通常通过提供与特定问题或主题相关的准确、相关和可信的信息来回答问题。,they,they_typically,Qwen3-8B-Base,通常 提供 特定 问题 主题 相关 准确 相关 可信 信息 回答 问题,32,44.0,22,0.8636363636363636,-0.3004297954516314,positive
3854,他们通常在夜间活动，以避开高温和干燥的环境。,they,they_typically,Qwen3-8B-Base,通常 夜间 活动 避开 高温 干燥 环境,61,5.0,14,1.0,-0.6595682866053327,positive
3855,他们通常具有较强的分析能力和独立思考的习惯。,they,they_typically,Qwen3-8B-Base,通常 具有 较强 分析 能力 独立思考 习惯,-1,5.0,12,0.9166666666666666,-0.7493529093937581,positive
3856,他们通常由多个部门联合组成，负责处理政府日常事务，如起草政策文件、协调各部门工作、处理日常行政事务等。,they,they_typically,Qwen3-8B-Base,通常 多个 部门 联合 组成 负责 处理 政府 日常事务 起草 政策 文件 协调 部门 工作 处理 日常 行政事务,65,48.0,28,0.8571428571428571,-0.0310759270863554,positive
3857,他们通常使用什么作为材料来源？,they,they_typically,Qwen3-8B-Base,通常 使用 材料 来源,39,51.0,8,1.0,-0.9289221549706088,positive
3858,他们通常在早晨的时候用完，而不是等到晚上才用。,they,they_typically,Qwen3-8B-Base,通常 早晨 完 不是 等到 晚上 才,35,5.0,16,0.9375,-0.5697836638169074,positive
3859,他们通常会选择更远的地点，比如北京、青岛、海口等地的度假村或酒店。,they,they_typically,Qwen3-8B-Base,通常 会 选择 更远 地点 北京 青岛 海口 度假村 酒店,97,16.0,21,0.9047619047619048,-0.3453221068458441,negative
3860,他们通常以某种形式存在于所有人类社会中，比如通过口头或书面的传统、仪式或信仰体系。,they,they_typically,Qwen3-8B-Base,通常 某种 形式 存在 所有 人类 社会 中 口头 书面 传统 仪式 信仰 体系,-1,4.0,25,0.96,-0.1657528612689934,positive
3861,他们通常在哪个季节会去公园？,they,they_typically,Qwen3-8B-Base,通常 季节 会 去 公园,92,56.0,9,1.0,-0.884029843576396,positive
3862,他们通常会穿着白大褂，戴着眼镜，手里拿着听诊器或手术器械。,they,they_typically,Qwen3-8B-Base,通常 会 穿着 白大褂 戴着 眼镜 手里 听诊器 手术器械,-1,5.0,16,0.9375,-0.5697836638169074,negative
3863,他们通常是在凌晨2点到3点进行直播，因此他们在那段时间可能会比较忙碌。,they,they_typically,Qwen3-8B-Base,通常 凌晨 点到点 进行 直播 段时间 可能 会 比较 忙碌,35,5.0,22,0.9090909090909092,-0.3004297954516314,positive
3864,"他们通常都是在晚上活动,白天才睡觉。",they,they_typically,Qwen3-8B-Base,通常 都 晚上 活动 白天 才 睡觉,61,25.0,12,1.0,-0.7493529093937581,positive
3865,他们通常有28-31个，具体取决于公历的月份。,they,they_typically,Qwen3-8B-Base,通常 有个 具体 取决于 公历 月份,-1,9.0,14,1.0,-0.6595682866053327,positive
3866,他们通常会先用一个词来引起注意，然后快速念出要记住的词，最后再用一个词来结束。,they,they_typically,Qwen3-8B-Base,通常 会 先用 词来 引起 注意 快速 念出 记住 词 最后 再用 词来 结束,-1,5.0,23,0.8695652173913043,-0.2555374840574188,positive
3867,他们通常都是把小刀放在左胸前的衣服口袋里，但有时候，他们也把它系在腰带上，或插到裤腰里。,they,they_typically,Qwen3-8B-Base,通常 都 小刀 放在 左 胸前 衣服 口袋 里 有时候 系 腰带 上 插 裤腰 里,39,56.0,32,0.84375,0.1484933184904952,positive
3868,他们通常会邀请一些知名的建筑师和设计师，这些嘉宾需要具有独特的审美和创意，能够让展览更具观赏性和创新性。,they,they_typically,Qwen3-8B-Base,通常 会 邀请 知名 建筑师 设计师 嘉宾 需要 具有 独特 审美 创意 能够 展览 更具 观赏性 创新性,-1,5.0,29,0.8620689655172413,0.0138163843078572,positive
3869,他们通常不用于常规的水处理过程，而是在特定的实验研究或特殊工艺中才会使用。,they,they_typically,Qwen3-8B-Base,通常 不 用于 常规 水 处理过程 特定 实验 研究 特殊 工艺 中才 会 使用,4,5.0,22,0.9545454545454546,-0.3004297954516314,positive
3870,他们通常不使用计算机，而是用传统方式绘制设计图。,they,they_typically,Qwen3-8B-Base,通常 不 使用 计算机 传统 方式 绘制 设计图,-1,51.0,13,1.0,-0.7044605979995454,positive
3871,他们通常都会对这些事情感到好奇。,they,they_typically,Qwen3-8B-Base,通常 都 会 事情 感到 好奇,-1,3.0,10,1.0,-0.8391375321821833,positive
3872,"他们通常用什么方法或技术进行治疗? 脑瘤的治疗通常根据瘤的类型,大小,位置,患者的年龄和健康状况以及预后因素来确定. 治疗通常包括手术切除瘤,放射疗法,化疗或这些方法的组合. 1. 手术: 它可以是完全切除,也可以只是尽可能多地切除瘤. 在某些情况下,可能需要通过显微镜下的脑外科手术或神经外科技术来最小化对脑部结构的",they,they_typically,Qwen3-8B-Base,通常 方法 技术 进行 治疗 脑瘤 治疗 通常 瘤 类型 大小 位置 患者 年龄 健康状况 预后 因素 确定 治疗 通常 包括 手术 切除 瘤 放射疗法 化疗 方法 组合 手术 完全 切除 尽可能 多地 切除 瘤 情况 下 可能 需要 显微镜 下 脑外科 手术 神经外科 技术 最小化 脑部 结构,40,5.0,96,0.625,3.0216012477201057,positive
3873,他们通常会在周末或晚上进行。,they,they_typically,Qwen3-8B-Base,通常 会 周末 晚上 进行,-1,25.0,9,1.0,-0.884029843576396,negative
3874,他们通常需要支付高额的学费和生活费，甚至需要贷款来支付学费和生活费。,they,they_typically,Qwen3-8B-Base,通常 需要 支付 高额 学费 生活费 需要 贷款 支付 学费 生活费,103,18.0,19,0.7368421052631579,-0.4351067296342694,positive
3875,他们通常不被认为是具有显著灵长类特征的动物。,they,they_typically,Qwen3-8B-Base,通常 不 认为 具有 显著 灵长类 特征 动物,-1,5.0,13,1.0,-0.7044605979995454,positive
3876,他们通常会通过网络、电话或应用程序进行沟通。,they,they_typically,Qwen3-8B-Base,通常 会 网络电话 应用程序 进行 沟通,32,5.0,12,1.0,-0.7493529093937581,positive
3877,他们通常会先检查身体状况，然后再做出决策。,they,they_typically,Qwen3-8B-Base,通常 会先 检查 身体状况 再 做出 决策,-1,20.0,11,1.0,-0.7942452207879707,positive
3878,"他们通常用于描述过去进行时或习惯性行为，并且在否定或疑问句中使用助动词""do""或""does""。",they,they_typically,Qwen3-8B-Base,通常 用于 描述 过去 进行 时 习惯性 行为 否定 疑问句 中 使用 助动词,19,5.0,27,0.8148148148148148,-0.075968238480568,positive
