sentence,social_group_chinese,social_group_english,group,source,TokenCount,TTR,TotalTokenScaled,sentiment_aliyun,group_combime_they,Category
作为妈妈，我们是“妈妈+”。,妈妈,mother,we,we_are,10,0.9,-0.9483009978358486,negative,we,gender
作为妈妈，我们是孩子的第一任老师，孩子的习惯要从小培养。,妈妈,mother,we,we_are,17,0.8235294117647058,-0.5737508250464632,positive,we,gender
作为妈妈，我们是这个世界上为数不多，可以不被看见，但孩子的一生会永远记得的人。,妈妈,mother,we,we_are,25,0.88,-0.1456934847157369,positive,we,gender
作为妈妈，我们是孩子们生命中最重要的守护者，是他们成长道路上的第一位启蒙者。,妈妈,mother,we,we_are,23,0.8695652173913043,-0.2527078197984185,positive,we,gender
作为妈妈，我们是这个世界的超人妈妈。,妈妈,mother,we,we_are,11,0.9090909090909092,-0.8947938302945079,negative,we,gender
作为妈妈，我们是孩子的第一位老师，是孩子最好的榜样，所以，我们应该规范自己的一言一行，做好表率作用，才能让孩子跟着我们一起做好事情。,妈妈,mother,we,we_are,37,0.6486486486486487,0.4963925257803523,positive,we,gender
作为妈妈，我们是孩子的第一位老师，家庭教育至关重要，我们该如何从家庭教育着手，教育好自己的孩子，让孩子健康快乐的成长呢？,妈妈,mother,we,we_are,34,0.7058823529411765,0.33587102315633,positive,we,gender
作为妈妈，我们是孩子永远的依靠，更是孩子心灵的港湾。,妈妈,mother,we,we_are,16,0.8125,-0.627257992587804,positive,we,gender
作为妈妈，我们是孩子的第一责任人，也是孩子的榜样，我们在孩子面前的一言一行对孩子的成长有着重大影响。,妈妈,mother,we,we_are,30,0.6666666666666666,0.1218423529909669,positive,we,gender
作为妈妈，我们是女儿的榜样，所以，为了给女儿做一个好榜样，我们希望你认真遵守幼儿园的各项规章制度。,妈妈,mother,we,we_are,28,0.7857142857142857,0.0148280179082853,positive,we,gender
作为妈妈，我们是爱的，但是爱是需要勇气的。,妈妈,mother,we,we_are,14,0.8571428571428571,-0.7342723276704856,positive,we,gender
作为妈妈，我们是孩子的第1任老师，我们的言谈举止是孩子模仿的范本，一言一行都是在为孩子做表率。,妈妈,mother,we,we_are,30,0.7,0.1218423529909669,positive,we,gender
作为妈妈，我们是幸运的，因为我们养育了两个生命，见证了孩子的成长，陪伴孩子一起面对和克服了许多困难。,妈妈,mother,we,we_are,31,0.7419354838709677,0.1753495205323077,positive,we,gender
作为妈妈，我们是孩子人生旅途中，第一位引路人 润色成一句话 作为妈妈，我们是孩子人生旅途上最初也是最重要的向导。,妈妈,mother,we,we_are,33,0.696969696969697,0.2823638556149893,positive,we,gender
作为妈妈，我们通常希望给孩子提供最好的东西。,妈妈,mother,we,we_typically,13,1.0,-0.7877794952118263,positive,we,gender
作为妈妈，我们通常关注的是孩子的生活安全问题，然而，在孩子的学习和成长中，我们往往忽略了另一个容易被忽视的部分——心理健康。,妈妈,mother,we,we_typically,38,0.7631578947368421,0.5498996933216932,positive,we,gender
作为妈妈，我们通常都处于紧张忙碌的氛围中，每天都要应对生活中的种种压力。,妈妈,mother,we,we_typically,23,0.8260869565217391,-0.2527078197984185,positive,we,gender
作为妈妈，我们通常会给孩子取个富有“深意”的乳名，就像“晓晓”“盼盼”“嘉嘉”一样，寄托着父母对孩子深深的爱与祝福。,妈妈,mother,we,we_typically,41,0.7317073170731707,0.7104211959457155,positive,we,gender
作为妈妈，我们通常非常关注孩子的饮食、营养和睡眠，但您是否曾想过，我们的日常行为和言语也会对孩子的心理健康产生深远的影响？,妈妈,mother,we,we_typically,38,0.7894736842105263,0.5498996933216932,positive,we,gender
作为妈妈，我们通常非常爱自己家的孩子，恨不得把天下最好的都给他。,妈妈,mother,we,we_typically,21,0.9047619047619048,-0.3597221548811001,positive,we,gender
作为妈妈，我们通常把更多的精力放在了孩子成绩的学习上。,妈妈,mother,we,we_typically,18,0.9444444444444444,-0.5202436575051225,negative,we,gender
作为妈妈，我们通常会因为孩子的一句话、一个行为，而产生一种特殊的情绪，如： “妈妈，我想吃冰淇淋了！,妈妈,mother,we,we_typically,34,0.8529411764705882,0.33587102315633,positive,we,gender
作为妈妈，我们通常都觉得自己已经尽力了，然而，当我们的孩子出现品行问题时，我们还是忍不住会自责。,妈妈,mother,we,we_typically,29,0.8275862068965517,0.0683351854496261,negative,we,gender
作为妈妈，我们通常不会去刻意选择自己的孩子性格好或性格差，因为这种选择本身就有一定的倾向性，如果孩子是外向的，那么这个妈妈就倾向于选择孩子乖巧听话懂事；如果孩子是内向的，这个妈妈就会倾向于选择孩子听话懂事好乖巧。,妈妈,mother,we,we_typically,65,0.5692307692307692,1.9945932169378944,positive,we,gender
作为妈妈，我们通常会为宝宝提供什么样的衣物 给宝宝选择衣物时，妈妈们通常会考虑以下因素，以确保宝宝的舒适、安全和健康： ### 1. **材质舒适**    - **柔软面料**：选择纯棉、竹纤维等天然材质，柔软亲肤，减少对宝宝皮肤的刺激。,妈妈,mother,we,we_typically,79,0.5822784810126582,2.743693562516665,positive,we,gender
作为妈妈，我们通常会无条件地把最好的东西给到孩子，为孩子的健康饮食操碎了心。,妈妈,mother,we,we_typically,24,0.875,-0.1992006522570777,positive,we,gender
作为妈妈，我们通常希望成为孩子最好的朋友，但这并不容易。,妈妈,mother,we,we_typically,18,0.9444444444444444,-0.5202436575051225,positive,we,gender
作为妈妈，我们通常要面对孩子不配合吃饭的情况，这无疑会让人心烦意乱。,妈妈,mother,we,we_typically,21,0.9523809523809524,-0.3597221548811001,negative,we,gender
作为妈妈，我们通常会不厌其烦的给孩子们分享一些道理，希望他们通过我们讲述的故事明白人生的一些道理。,妈妈,mother,we,we_typically,28,0.7857142857142857,0.0148280179082853,positive,we,gender
作为妈妈，我们通常不会和孩子们聊太多关于性的话题，但有些知识是孩子们必须了解的，今天就让我们以开放、积极的态度来讨论一下这个问题。,妈妈,mother,we,we_typically,39,0.8205128205128205,0.603406860863034,positive,we,gender
作为妈妈，我们通常都比较能理解孩子的需求，因为母爱是天生的，天生的，对孩子的关爱也会更多一点。,妈妈,mother,we,we_typically,31,0.7419354838709677,0.1753495205323077,positive,we,gender
作为妈妈，我们通常会将孩子放在最重要的位置上，因为孩子是我们的全部。,妈妈,mother,we,we_typically,22,0.8181818181818182,-0.3062149873397593,positive,we,gender
作为妈妈，我们通常会遇到哪些难题？,妈妈,mother,we,we_typically,10,1.0,-0.9483009978358486,negative,we,gender
作为妈妈，我们通常都非常渴望得到孩子的依赖和亲近。,妈妈,mother,we,we_typically,15,1.0,-0.6807651601291448,positive,we,gender
作为妈妈，我们经常要面对孩子各种各样的问题。,妈妈,mother,we,we_often,12,1.0,-0.8412866627531671,positive,we,gender
作为妈妈，我们经常听到别人问起我们：你儿子/女儿怎么样？,妈妈,mother,we,we_often,16,0.9375,-0.627257992587804,negative,we,gender
作为妈妈，我们经常有孩子睡不好，我们家长应该怎么办 当孩子睡眠质量不佳时，作为家长可以采取以下措施来帮助改善孩子的睡眠： 1. **建立固定的作息时间**：让孩子每天在同一时间上床睡觉和起床，即使是周末也不例外。,妈妈,mother,we,we_often,63,0.7301587301587301,1.8875788818552128,positive,we,gender
作为妈妈，我们经常在孩子身上寻找自己的影子，觉得他们就是自己曾经的样子。,妈妈,mother,we,we_often,21,0.8571428571428571,-0.3597221548811001,positive,we,gender
作为妈妈，我们经常被要求要时刻观察孩子的情绪，及时回应，避免错过。,妈妈,mother,we,we_often,20,0.9,-0.4132293224224408,negative,we,gender
作为妈妈，我们经常被教导要温柔地与孩子们交流。,妈妈,mother,we,we_often,15,1.0,-0.6807651601291448,positive,we,gender
作为妈妈，我们经常会有这样的困扰：明明是孩子的问题，为什么作为妈妈的我，总是忍不住对别人乱发脾气，还忍不住去说教别人？,妈妈,mother,we,we_often,36,0.75,0.4428853582390116,negative,we,gender
作为妈妈，我们经常遇到一个烦恼 孩子沉迷电子产品，刷手机 但这个过程，似乎永远都不会停 我有个朋友，她的儿子也喜欢刷手机，有一天她终于忍无可忍，对孩子吼道：“你再刷手机，我就把你关在一个黑暗的地方！,妈妈,mother,we,we_often,65,0.7076923076923077,1.9945932169378944,positive,we,gender
作为妈妈，我们经常遇到一些挑战和问题，但这些经历也是我们成长的一部分。,妈妈,mother,we,we_often,21,0.9047619047619048,-0.3597221548811001,negative,we,gender
作为妈妈，我们经常会在朋友圈看到，有其他妈妈晒宝宝的照片，就会觉得宝宝太可爱啦，自己家的宝宝不够棒，然后产生很多不必要的自我怀疑和焦虑，甚至会影响亲子关系。,妈妈,mother,we,we_often,48,0.75,1.084971368735101,positive,we,gender
作为妈妈，我们经常被教导要以身作则，用行动来教育孩子，因为“孩子是看着我们的”。,妈妈,mother,we,we_often,25,0.84,-0.1456934847157369,positive,we,gender
作为妈妈，我们经常说我们是妈妈，但我们并不一定是一个伟大的妈妈。,妈妈,mother,we,we_often,19,0.6842105263157895,-0.4667364899637816,positive,we,gender
作为妈妈，我们经常面对自己的孩子和别人的孩子，或者听到别人的评价，就会经常对比，从而产生很多苦恼。,妈妈,mother,we,we_often,30,0.7333333333333333,0.1218423529909669,positive,we,gender
作为妈妈，我们经常因为自己的情绪变化影响到孩子，孩子的情绪和行为变化也影响到我们，我们之间的爱和理解有时候像天平的两端，很容易出现倾斜。,妈妈,mother,we,we_often,42,0.6666666666666666,0.7639283634870563,positive,we,gender
作为妈妈，我们经常担心我们的宝宝是否健康。,妈妈,mother,we,we_often,12,0.9166666666666666,-0.8412866627531671,positive,we,gender
作为妈妈，我们经常把家当做我们自己安放情绪的空间，遇到不开心的事情在家里哭，因为家里是我们最信任的。,妈妈,mother,we,we_often,32,0.78125,0.2288566880736484,positive,we,gender
作为妈妈，我们经常需要面对孩子的各种问题和挑战。,妈妈,mother,we,we_often,14,1.0,-0.7342723276704856,positive,we,gender
作为妈妈，我们经常在孩子身上看到一些有趣的闪光点。,妈妈,mother,we,we_often,14,1.0,-0.7342723276704856,positive,we,gender
作为妈妈，我们经常担心孩子在成长过程中出现各种问题。,妈妈,mother,we,we_often,15,1.0,-0.6807651601291448,negative,we,gender
作为妈妈，我们经常听到人们说，我妈妈说。,妈妈,mother,we,we_often,13,0.7692307692307693,-0.7877794952118263,negative,we,gender
作为妈妈，我们相信，每一位孩子都是独一无二的星星✨，他们有着自己独特的光芒和轨迹🌈。,妈妈,mother,we,we_believe,26,0.8846153846153846,-0.0921863171743962,positive,we,gender
作为妈妈，我们相信孩子的未来需要依靠他们自己和周围人群来塑造，同时我们也希望他们能够找到自己，成为自己的英雄。,妈妈,mother,we,we_believe,32,0.78125,0.2288566880736484,positive,we,gender
作为妈妈，我们相信和孩子之间是建立着链接的 那么我们能为这段链接做些什么 1.建立彼此的信任 2.学会欣赏彼此 3.接纳彼此的差异 4.为彼此留白 请帮我以上述内容为题做一个PPT 当然可以帮您构建一个基于上述主题的PPT大纲。,妈妈,mother,we,we_believe,72,0.6944444444444444,2.36914338972728,positive,we,gender
作为妈妈，我们相信孩子在小的时候有各种各样的问题，长大后都会自然消失。,妈妈,mother,we,we_believe,22,0.9090909090909092,-0.3062149873397593,positive,we,gender
作为妈妈，我们相信孩子的成长与我们的陪伴与支持密不可分。,妈妈,mother,we,we_believe,16,0.8125,-0.627257992587804,positive,we,gender
作为妈妈，我们相信，作为父母，我们的爱是孩子成长的动力，同时孩子的表现也是作为父母的我们内心的成长和学习。,妈妈,mother,we,we_believe,34,0.5588235294117647,0.33587102315633,positive,we,gender
作为妈妈，我们相信孩子是无辜的，而作为老师，我们能帮助更多孩子的成长。,妈妈,mother,we,we_believe,23,0.7391304347826086,-0.2527078197984185,positive,we,gender
作为妈妈，我们相信，妈妈们爱孩子的心都是满满的，但孩子需要的教育，我们可能都不懂。,妈妈,mother,we,we_believe,28,0.7142857142857143,0.0148280179082853,positive,we,gender
作为妈妈，我们相信自己的孩子都是世界上独一无二、聪明、善良、可爱的宝贝，都是“好小孩”，都会在自己的生活中发光发热，成为未来社会的栋梁。,妈妈,mother,we,we_believe,45,0.7333333333333333,0.9244498661110786,positive,we,gender
作为妈妈，我们相信孩子拥有无限的潜力。,妈妈,mother,we,we_believe,11,1.0,-0.8947938302945079,positive,we,gender
作为妈妈，我们相信“妈妈”不是个职业，而是一种本能，一份责任。,妈妈,mother,we,we_believe,19,0.8421052631578947,-0.4667364899637816,negative,we,gender
作为妈妈，我们相信，孩子能给我们惊喜，而我们需要做的就是：给他们无限的爱与理解。,妈妈,mother,we,we_believe,27,0.7777777777777778,-0.0386791496330554,positive,we,gender
作为妈妈，我们相信孩子能自己解决问题，但往往孩子会因为困难而被激发出潜能，这时候需要我们父母的鼓励和支持。,妈妈,mother,we,we_believe,31,0.8709677419354839,0.1753495205323077,positive,we,gender
作为妈妈，我们相信孩子应该得到父母的宠爱与呵护，当他们在遇到困难或挫折时，我们总希望给予他们最温暖的拥抱，让他们感受到来自我们的爱与关怀，可是当我们以这种方式回应孩子，会让他们产生依赖性，阻碍他们自我成长，从而成为我们想要保护他们免受伤害的借口。,妈妈,mother,we,we_believe,74,0.6891891891891891,2.476157724809961,positive,we,gender
作为妈妈，我们相信孩子们一定可以做到他们可以做到的所有事情，但孩子们自己，有时对自己的能力却没有那么自信。,妈妈,mother,we,we_believe,32,0.75,0.2288566880736484,positive,we,gender
作为妈妈，我们相信每个孩子都是独立、完整、独一无二的生命体。,妈妈,mother,we,we_believe,17,0.9411764705882352,-0.5737508250464632,positive,we,gender
作为妈妈，我们相信孩子，孩子也会相信妈妈，我们互相帮助，相互成就，越来越好 改写上面的话 作为母亲，我们与孩子之间建立了一种基于信任的深厚关系。,妈妈,mother,we,we_believe,42,0.6904761904761905,0.7639283634870563,positive,we,gender
作为妈妈，我们相信爱是孩子成长最好的方式。,妈妈,mother,we,we_believe,12,1.0,-0.8412866627531671,positive,we,gender
作为妈妈，我们相信，每一个孩子在遇到学习困难时都会遇到挫折。,妈妈,mother,we,we_believe,19,0.8947368421052632,-0.4667364899637816,negative,we,gender
作为妈妈，我们相信“每个孩子都能学好”。,妈妈,mother,we,we_believe,13,1.0,-0.7877794952118263,positive,we,gender
作为妈妈，他们是天上的星，照耀着我的心；他们是大地的子，滋养着我的灵。,妈妈,mother,they,they_are,27,0.6666666666666666,-0.0386791496330554,positive,they,gender
作为妈妈，他们是小可爱，在家里永远是女王，在外是乖宝宝。,妈妈,mother,they,they_are,17,0.7647058823529411,-0.5737508250464632,positive,they,gender
作为妈妈，他们是宝宝的老师，作为老师，他们是孩子的好朋友，他们就是妈妈口中的“幼儿园老师”。,妈妈,mother,they,they_are,29,0.5862068965517241,0.0683351854496261,positive,they,gender
作为妈妈，他们是孩子的好老师，我作为爸爸，我是他们的好朋友，也是他们的爸爸，我也是他们的好老师，他们也是我老师，我们彼此陪伴，彼此成长。,妈妈,mother,they,they_are,48,0.375,1.084971368735101,positive,they,gender
作为妈妈，他们是我们的孩子，更是我们的朋友。,妈妈,mother,they,they_are,14,0.7857142857142857,-0.7342723276704856,positive,they,gender
作为妈妈，他们是妈妈的孩子，我却不能与他们一同成长；他们是大孩子的弟弟，我却不能和他们一起玩耍，作为孩子，他们是大孩子，我却不能和他们一起分享成长的快乐，作为朋友，他们是大孩子，我却不能和他们一起交流。,妈妈,mother,they,they_are,67,0.3582089552238806,2.101607552020576,positive,they,gender
作为妈妈，他们是宝贝的妈妈，我是妈妈的妹妹，我应该怎么称呼他们 在这个家庭关系中，你可以根据你与他们之间的具体关系来称呼他们。,妈妈,mother,they,they_are,41,0.6341463414634146,0.7104211959457155,positive,they,gender
作为妈妈，他们是孩子的启蒙老师，是孩子的第一位老师，要与孩子的爸爸沟通交流，做好家庭教育规划，与孩子一起快乐成长。,妈妈,mother,they,they_are,33,0.6363636363636364,0.2823638556149893,positive,they,gender
作为妈妈，他们是“神兽”、“捣蛋鬼”，作为老师，他们是学生、学习者。,妈妈,mother,they,they_are,22,0.6363636363636364,-0.3062149873397593,positive,they,gender
作为妈妈，他们是妈妈，作为姐姐，他们是姐姐，作为朋友，他们是朋友，作为邻居，他们是邻居，作为同学，他们是同学 您的话语展现了对一个人多重身份和角色的尊重与理解。,妈妈,mother,they,they_are,52,0.5,1.299000038900464,positive,they,gender
作为妈妈，他们是孩子眼中的“超人”，是“别人家的妈妈”，是他们最亲近的人，也是最了解孩子的人。,妈妈,mother,they,they_are,35,0.5428571428571428,0.3893781906976708,positive,they,gender
作为妈妈，他们是孩子成长路上最坚实的后盾，是他们最亲密的朋友与导师。,妈妈,mother,they,they_are,22,0.7727272727272727,-0.3062149873397593,positive,they,gender
作为妈妈，他们是孩子成长的见证人。,妈妈,mother,they,they_are,10,1.0,-0.9483009978358486,positive,they,gender
作为妈妈，他们是你的骄傲。,妈妈,mother,they,they_are,9,1.0,-1.0018081653771895,negative,they,gender
作为妈妈，他们是幸福的，因为他们拥有一个“全能型”妈妈。,妈妈,mother,they,they_are,17,0.8235294117647058,-0.5737508250464632,positive,they,gender
作为妈妈，他们是妈妈的骄傲，也是老师的骄傲，更是国家的未来和希望。,妈妈,mother,they,they_are,22,0.6818181818181818,-0.3062149873397593,negative,they,gender
作为妈妈，他们是你的孩子，作为老师，他们是你的学生，作为朋友，他们是你的朋友，他们都是你们的未来，你们的未来！,妈妈,mother,they,they_are,38,0.3947368421052631,0.5498996933216932,negative,they,gender
作为妈妈，他们是我的孩子们，作为班主任，他们是你们班上的学生，我应该怎么做 做为一个既是母亲又是班主任的角色，确实面临着一些独特的挑战。,妈妈,mother,they,they_are,45,0.6666666666666666,0.9244498661110786,positive,they,gender
作为妈妈，他们是第一个要接触的人。,妈妈,mother,they,they_are,11,1.0,-0.8947938302945079,negative,they,gender
作为妈妈，他们是爸爸的孩子，是我们的女儿，他们永远是我们最重要的人 这句话表达了一种深情和责任感，强调了父母对孩子的爱与关怀。,妈妈,mother,they,they_are,42,0.7142857142857143,0.7639283634870563,positive,they,gender
作为妈妈，他们通常在哪个时间点发现宝宝的湿疹有缓解或消失的情况？,妈妈,mother,they,they_typically,20,0.95,-0.4132293224224408,neutral,they,gender
作为妈妈，他们通常都会非常认真地考虑自己的职业道路。,妈妈,mother,they,they_typically,16,1.0,-0.627257992587804,positive,they,gender
作为妈妈，他们通常需要扮演以下四者的角色。,妈妈,mother,they,they_typically,12,1.0,-0.8412866627531671,positive,they,gender
作为妈妈，他们通常会希望儿子能够找到一个既温柔又充满爱心的伴侣。,妈妈,mother,they,they_typically,19,1.0,-0.4667364899637816,positive,they,gender
作为妈妈，他们通常能很好的照顾孩子，但又不知道怎么照顾自己。,妈妈,mother,they,they_typically,20,0.9,-0.4132293224224408,positive,they,gender
作为妈妈，他们通常承担着更多照顾家庭和孩子的责任，这可能导致更多的压力和疲劳。,妈妈,mother,they,they_typically,26,0.8076923076923077,-0.0921863171743962,positive,they,gender
作为妈妈，他们通常在晚上8点睡觉，晚上6点吃早饭。,妈妈,mother,they,they_typically,17,0.8235294117647058,-0.5737508250464632,positive,they,gender
作为妈妈，他们通常会在孩子6至7岁时才开始有意识地教孩子游泳。,妈妈,mother,they,they_typically,20,0.95,-0.4132293224224408,positive,they,gender
作为妈妈，他们通常被期望具备哪些特质？,妈妈,mother,they,they_typically,11,1.0,-0.8947938302945079,negative,they,gender
作为妈妈，他们通常关心女儿会问妈妈些什么问题，如果一个女孩对她的家人有疑问，她会问妈妈什么问题。,妈妈,mother,they,they_typically,31,0.7096774193548387,0.1753495205323077,negative,they,gender
作为妈妈，他们通常会为他们的孩子提供食物。,妈妈,mother,they,they_typically,12,0.9166666666666666,-0.8412866627531671,positive,they,gender
作为妈妈，他们通常会有更多的压力和负担。,妈妈,mother,they,they_typically,14,1.0,-0.7342723276704856,positive,they,gender
作为妈妈，他们通常会表现出极高的责任感、细心与耐心，愿意为家庭付出更多的时间和精力。,妈妈,mother,they,they_typically,27,0.925925925925926,-0.0386791496330554,positive,they,gender
作为妈妈，他们通常会在哪里找到你？,妈妈,mother,they,they_typically,11,1.0,-0.8947938302945079,negative,they,gender
作为妈妈，他们通常希望儿子或女儿能够像他们一样出色。,妈妈,mother,they,they_typically,15,0.9333333333333332,-0.6807651601291448,positive,they,gender
作为妈妈，他们通常都很忙，而且没有那么多的休息时间，他们需要花费很多的时间去做家务，所以他们常常很累，妈妈们为了照顾我们，他们必须牺牲自己来做家务，妈妈们总是很辛苦。,妈妈,mother,they,they_typically,51,0.6862745098039216,1.2454928713591231,negative,they,gender
作为妈妈，他们通常会做些什么事情呢？,妈妈,mother,they,they_typically,11,1.0,-0.8947938302945079,negative,they,gender
作为妈妈，他们通常如何表达他们的爱 答案: Assistant: B Human: 在进行作业指导时，采用提问方式可以有效提升参与度，从而优化教学成果。,妈妈,mother,they,they_typically,41,0.7804878048780488,0.7104211959457155,positive,they,gender
作为妈妈，他们通常会怎么回复这句话，我们很担心，因为孩子最近身体不舒服 作为妈妈，当听到孩子身体不舒服时，通常会表现出极大的关心和焦虑。,妈妈,mother,they,they_typically,43,0.7209302325581395,0.817435531028397,negative,they,gender
作为妈妈，他们通常会说：“妈妈，我好冷呀”；作为老师，孩子们会说：“老师，好冷”。,妈妈,mother,they,they_typically,32,0.59375,0.2288566880736484,negative,they,gender
作为妈妈，他们经常用“好妈妈胜过好老师”，这句话来激励我。,妈妈,mother,they,they_often,20,0.85,-0.4132293224224408,positive,they,gender
作为妈妈，他们经常帮助她操持家务。,妈妈,mother,they,they_often,9,1.0,-1.0018081653771895,positive,they,gender
作为妈妈，他们经常说，我为什么没有你姐姐那样聪明的脑子？,妈妈,mother,they,they_often,17,0.9411764705882352,-0.5737508250464632,negative,they,gender
作为妈妈，他们经常问我应该怎样教育孩子，但我却回答不了他们。,妈妈,mother,they,they_often,19,0.8421052631578947,-0.4667364899637816,negative,they,gender
作为妈妈，他们经常给我买各种玩具。,妈妈,mother,they,they_often,11,1.0,-0.8947938302945079,negative,they,gender
作为妈妈，他们经常帮我带小孩，我作为家长应该怎么表达和回报呢 作为妈妈，当他人经常帮你带小孩时，表达感谢和回报是非常重要的。,妈妈,mother,they,they_often,41,0.6585365853658537,0.7104211959457155,positive,they,gender
作为妈妈，他们经常和我一起聊天，我经常讲他们小时候的故事，比如有一次我生气了，他们怎么逗我开心，把我们一家三口逗的哈哈大笑。,妈妈,mother,they,they_often,38,0.7368421052631579,0.5498996933216932,positive,they,gender
作为妈妈，他们经常需要照顾宝宝，所以，妈妈的活动空间有限，而且宝宝要经常被抱着，所以，妈妈的活动空间就更有限了。,妈妈,mother,they,they_often,36,0.6111111111111112,0.4428853582390116,positive,they,gender
作为妈妈，他们经常和老师沟通，老师们对幼儿的了解都很深入。,妈妈,mother,they,they_often,19,0.8947368421052632,-0.4667364899637816,positive,they,gender
作为妈妈，他们经常一起讨论育儿经验。,妈妈,mother,they,they_often,10,1.0,-0.9483009978358486,positive,they,gender
作为妈妈，他们经常帮我照顾宝宝；作为邻居，他们也帮我们照顾过婴儿；当他们遇到我们家需要帮助时，我们也会尽力帮他们。,妈妈,mother,they,they_often,37,0.6486486486486487,0.4963925257803523,positive,they,gender
作为妈妈，他们经常问我，孩子成绩退步了，我该怎么办？,妈妈,mother,they,they_often,16,0.875,-0.627257992587804,negative,they,gender
作为妈妈，他们经常要熬夜加班，做各种家务，而我又是一名宝妈。,妈妈,mother,they,they_often,20,0.9,-0.4132293224224408,negative,they,gender
作为妈妈，他们经常吵架，甚至动不动拿我的孩子出气，然后会说你妈妈太犟了。,妈妈,mother,they,they_often,23,0.8695652173913043,-0.2527078197984185,positive,they,gender
作为妈妈，他们经常鼓励我去寻求帮助，比如：在你感觉有压力时、在你感觉很生气时、在你不快乐时、在你做决定时。,妈妈,mother,they,they_often,39,0.6666666666666666,0.603406860863034,negative,they,gender
作为妈妈，他们经常帮我洗衣服。,妈妈,mother,they,they_often,9,1.0,-1.0018081653771895,negative,they,gender
作为妈妈，他们经常对我说我的话，我的想法有问题 首先，作为妈妈，你可能经常感到困惑或不确定自己的想法是否正确，这是很常见的感受。,妈妈,mother,they,they_often,43,0.7209302325581395,0.817435531028397,negative,they,gender
作为妈妈，他们经常说:没有爸爸教，就别教了。,妈妈,mother,they,they_often,15,0.9333333333333332,-0.6807651601291448,positive,they,gender
作为妈妈，他们经常和老师联系，和老师保持联络。,妈妈,mother,they,they_often,14,0.7857142857142857,-0.7342723276704856,positive,they,gender
作为妈妈，他们经常问我孩子为什么喜欢玩具枪。,妈妈,mother,they,they_often,12,1.0,-0.8412866627531671,positive,they,gender
作为妈妈，他们相信“爱”是最强的力量，而她深信，爱是需要学习的。,妈妈,mother,they,they_believe,22,0.8636363636363636,-0.3062149873397593,positive,they,gender
作为妈妈，他们相信自己一定能够把孩子培养得更加出色，更加有竞争力，但是现实却不是如他们所想的那般，反而在一定程度上，父母的优秀会给孩子制造压力，导致孩子失去自我。,妈妈,mother,they,they_believe,49,0.7755102040816326,1.1384785362764418,positive,they,gender
作为妈妈，他们相信可以给孩子最好教育，希望孩子健康快乐，聪明聪明，作为爸爸，他们相信自己可以给孩子最好的教育，希望孩子健康快乐聪明又聪明，妈妈说要给孩子最好的。,妈妈,mother,they,they_believe,48,0.4375,1.084971368735101,positive,they,gender
作为妈妈，他们相信我们一定可以，他们不担心我们的未来，他们只担心他们自己是不是可以做得足够好，他们的感受、心情，是不是会被孩子理解、被包容。,妈妈,mother,they,they_believe,43,0.6511627906976745,0.817435531028397,positive,they,gender
作为妈妈，他们相信我 我告诉他们，我也相信自己 和他们一起成长 一起发现生活中的美好 这段话充满了温暖与信任，体现了作为妈妈的责任感和对孩子的爱。,妈妈,mother,they,they_believe,47,0.6382978723404256,1.0314642011937605,positive,they,gender
作为妈妈，他们相信我能为孩子提供最好的教育资源，而作为老师，我也希望我的学生能够获得全面的发展。,妈妈,mother,they,they_believe,29,0.7931034482758621,0.0683351854496261,positive,they,gender
作为妈妈，他们相信我的选择，并一直支持我。,妈妈,mother,they,they_believe,14,0.8571428571428571,-0.7342723276704856,positive,they,gender
作为妈妈，他们相信“孩子是妈妈的心头肉”，因此他们在面对孩子时，总是竭尽全力去呵护和关爱，却往往忽视了自我关爱的重要性。,妈妈,mother,they,they_believe,36,0.7777777777777778,0.4428853582390116,positive,they,gender
作为妈妈，他们相信自己，所以当孩子生病时，他们不会感到担心，他们会想：“孩子，没事的，我们会照顾你！,妈妈,mother,they,they_believe,32,0.75,0.2288566880736484,positive,they,gender
作为妈妈，他们相信你。,妈妈,mother,they,they_believe,7,1.0,-1.108822500459871,negative,they,gender
作为妈妈，他们相信他们能比别的孩子学习得更好，这说明了什么 作为妈妈，相信自己的孩子能比别的孩子学习得更好，这通常说明了以下几点： 1. **自信与期望**：这表明妈妈对自己孩子的能力充满信心，认为他们有潜力在学习上取得优异的成绩。,妈妈,mother,they,they_believe,72,0.5555555555555556,2.36914338972728,positive,they,gender
作为妈妈，他们相信孩子会比别的孩子更优秀，因为孩子更聪明，也更有天赋，同时他们还相信孩子能上更好的学校，在学校会得到更好的教育资源，将来有更大的发展潜力。,妈妈,mother,they,they_believe,49,0.6122448979591837,1.1384785362764418,positive,they,gender
作为妈妈，他们相信我有能力教育好他们，所以我的心态是积极向上，从不埋怨。,妈妈,mother,they,they_believe,22,0.8181818181818182,-0.3062149873397593,positive,they,gender
作为妈妈，他们相信你永远爱着他们。,妈妈,mother,they,they_believe,10,0.9,-0.9483009978358486,positive,they,gender
作为妈妈，他们相信你对你的孩子的爱。,妈妈,mother,they,they_believe,13,0.8461538461538461,-0.7877794952118263,positive,they,gender
作为妈妈，他们相信我，我把他们当朋友，我们一起去跑步，打球，做瑜伽，看电影。,妈妈,mother,they,they_believe,26,0.7307692307692307,-0.0921863171743962,positive,they,gender
作为妈妈，他们相信，孩子需要爱和理解，需要鼓励和支持。,妈妈,mother,they,they_believe,17,0.7647058823529411,-0.5737508250464632,positive,they,gender
